us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes,dRed/dt,dIR/dt,,,dRed/dt*dIR/dt,ddRed/dt^2,d(R*|IR|)/dt,d(R+IR)/dt,dd(R+IR)/dt^2,R+IR
21655887,3045.3,2639.1,1.1539,1092,0.017,-0.812,,0.00003845537574,0.0001089568979,,,,,,0.00006725380304,0.000000002566579916,5684.4
21687092,3046.5,2642.5,1.1529,1089.2,-0.033,-1.605,,0.000006399590426,0.0002207858697,,,,,,0.0001474122737,0.00000000256712476,5689
21718344,3046.7,2649.4,1.15,1086.7,-0.094,-1.931,,0,0.0003266613291,,,,,,0.0002271854601,0.000000002556423216,5696.1
21749569,3046.7,2659.6,1.1456,1086,-0.141,-1.512,,0.00003844675125,0.0003876714084,,,,,,0.0003266613291,0.000000003183024092,5706.3
21780781,3047.9,2671.7,1.1408,1087.6,-0.153,-0.402,,0.00009936534393,0.0003878453747,,,,,,0.0004261181597,0.000000003185166713,5719.6
21811979,3051,2683.8,1.1368,1090.8,-0.127,0.858,,0.0001633568225,0.0003235105701,,,,,,0.0004872107186,0.000000001957342014,5734.8
21843199,3056.1,2693.9,1.1344,1093.7,-0.077,1.603,,0.0001919938562,0.0002399923202,,,,,,0.0004868673927,0,5750
21874450,3062.1,2701.4,1.1336,1095,-0.028,1.537,,0.0001826220684,0.000153787005,,,,,,0.0004319861764,-0.000000001757886491,5763.5
21905662,3067.8,2706.2,1.1336,1094,0.002,0.977,,0.0001505204163,0.00008967173739,,,,,,0.0003364090734,-0.000000003058369428,5774
21936887,3072.5,2709,1.1342,1091.7,0.018,0.525,,0.0001216545012,0.00002561147394,,,,,,0.0002401921537,-0.000000003082689982,5781.5
21968123,3076.3,2709.8,1.1353,1089.9,0.034,0.514,,0.0001026233083,-0.00004810467577,,,,,,0.0001472659752,-0.000000002976018529,5786.1
21999305,3079.5,2708.3,1.137,1089.9,0.057,0.719,,0.00008959713289,-0.0001055966209,,,,,,0.00005451863254,-0.000000002969245185,5787.8
22030556,3082.3,2705,1.1395,1092.1,0.078,0.667,,0.00007365892714,-0.0001377101681,,,,,,-0.00001599948802,-0.000000002261500884,5787.3
22061781,3084.6,2700.7,1.1421,1095.5,0.085,0.231,,0.00004166933778,-0.0001346240144,,,,,,-0.00006405124099,-0.000000001537606892,5785.3
22092979,3085.9,2696.5,1.1444,1098.2,0.073,-0.376,,-0.000009609224856,-0.0001249199231,,,,,,-0.00009295467658,-0.0000000009256504592,5782.4
22124199,3085.6,2692.6,1.1459,1098.7,0.049,-0.789,,-0.00008643042351,-0.0001280450719,,,,,,-0.000134529148,-0.000000001332600532,5778.2
22155438,3082.9,2688.6,1.1467,1096.6,0.023,-0.813,,-0.0001665385601,-0.0001601332308,,,,,,-0.0002144754954,-0.000000002560741428,5771.5
22186662,3077.7,2683.6,1.1469,1092.9,0.006,-0.542,,-0.0002430910952,-0.0002111054248,,,,,,-0.0003266717909,-0.000000003591545682,5761.3
22217926,3070.1,2677,1.1469,1089.4,0,-0.203,,-0.0002946923348,-0.0002626605593,,,,,,-0.00045419652,-0.000000004084189374,5747.1
22249145,3060.9,2668.8,1.1469,1087.7,0.002,0.057,,-0.0003173178628,-0.0002948812462,,,,,,-0.0005573528941,-0.000000003299525784,5729.7
22280344,3051,2659.6,1.1472,1088.3,0.009,0.228,,-0.00030757401,-0.0003139818019,,,,,,-0.0006121991089,-0.000000001756821643,5710.6
22311556,3041.4,2649.8,1.1478,1090.5,0.019,0.334,,-0.0002626858022,-0.0003011276269,,,,,,-0.0006215558119,-0.0000000002999039367,5691.2
22342772,3033.2,2640.4,1.1488,1092.6,0.032,0.397,,-0.0001793664521,-0.0002626437334,,,,,,-0.000563813429,0.000000001850005859,5673.6
22373993,3027.6,2632.2,1.1502,1093.2,0.046,0.456,,-0.00007361177788,-0.0002048327732,,,,,,-0.0004420101855,0.000000003901949115,5659.8
22405238,3025.3,2625.8,1.1521,1091.9,0.061,0.499,,0.00002883506344,-0.0001377675253,,,,,,-0.0002784445511,0.000000005238962055,5651.1
22436450,3026.2,2621.5,1.1544,1089.2,0.073,0.378,,0.0001056845476,-0.00007365892714,,,,,,-0.0001089324619,0.000000005425254897,5647.7
22467675,3029.5,2619.2,1.1566,1086.9,0.071,-0.06,,0.0001409714212,0.000006407791875,,,,,,0.0000320256205,0.000000004516150275,5648.7
22498887,3033.9,2619.4,1.1582,1086,0.051,-0.656,,0.0001471623264,0.00008637788726,,,,,,0.0001473792131,0.00000000369427038,5653.3
22530145,3038.5,2622.1,1.1588,1087.3,0.019,-1.019,,0.0001409714212,0.0001409714212,,,,,,0.0002335402137,0.000000002760508797,5660.6
22561357,3042.9,2626.5,1.1585,1089.7,-0.009,-0.915,,0.0001153402537,0.0001601947969,,,,,,0.0002819428425,0.000000001548487708,5669.4
22592569,3046.5,2631.5,1.1577,1092,-0.027,-0.562,,0.00008009739844,0.0001569909009,,,,,,0.0002755350506,-0.0000000002052989836,5678
22623781,3049,2636.4,1.1565,1092.7,-0.039,-0.367,,0.00004159866884,0.0001567949826,,,,,,0.0002370882994,-0.000000001231793901,5685.4
22655032,3050.3,2641.3,1.1548,1091.4,-0.053,-0.473,,0.00001281804781,0.0001826571813,,,,,,0.0001983936514,-0.000000001239736254,5691.6
22686238,3050.7,2647,1.1525,1088.8,-0.074,-0.648,,0.00001922337562,0.0002210688197,,,,,,0.0001954752291,0,5697.7
22717450,3051.3,2653.9,1.1497,1086.5,-0.089,-0.508,,0.00007356704197,0.0002622824974,,,,,,0.0002402921953,0.000000001436165038,5705.2
22748714,3053.6,2662.1,1.147,1085.7,-0.086,0.112,,0.0001698064847,0.0002787389466,,,,,,0.0003358495394,0.000000003061557865,5715.7
22779926,3058.9,2670.8,1.1453,1086.9,-0.055,0.993,,0.0002818796246,0.0002498478491,,,,,,0.0004485454312,0.000000003604653654,5729.7
22811145,3067.7,2678.6,1.1453,1089.4,-0.002,1.697,,0.000365408039,0.0001859093532,,,,,,0.0005317274737,0.000000002665066077,5746.3
22842343,3079.1,2684.4,1.147,1091.6,0.056,1.842,,0.0003739668772,0.0001037051004,,,,,,0.0005513173921,0.0000000006274998714,5763.5
22874164,3091,2687.7,1.1501,1092.1,0.096,1.28,,0.0003390935768,0.00002934463645,,,,,,0.0004776719776,-0.000000002360581272,5778.7
22904834,3101.4,2688.6,1.1535,1090.7,0.113,0.551,,0.000237194692,-0.000003205333675,,,,,,0.0003684382132,-0.000000003432757122,5790
22936032,3108.8,2688.5,1.1563,1088,0.088,-0.794,,0.000131326073,0.00003203074952,,,,,,0.0002339893583,-0.0000000043837253,5797.3
22967252,3112.9,2689.5,1.1574,1085.7,0.036,-1.667,,0.00007051734086,0.0001153920123,,,,,,0.0001633568225,-0.000000002264008454,5802.4
22998450,3115.1,2693.1,1.1567,1085,-0.024,-1.926,,0.00005764611689,0.0002017614091,,,,,,0.0001859093532,0.0000000007223744591,5808.2
23029675,3116.9,2699.4,1.1547,1086.3,-0.065,-1.336,,0.00006719784967,0.0002303926274,,,,,,0.000259407526,0.000000002355861685,5816.3
23060926,3119,2706.6,1.1524,1088.7,-0.074,-0.266,,0.00004484304933,0.0001697629725,,,,,,0.0002975904771,0.000000001222832701,5825.6
23092146,3120.4,2711.9,1.1506,1090.7,-0.055,0.593,,,,,,,,,0.0002146060218,-0.000000002655417597,5832.3
23123357,3119.2,2713,1.1497,1090.9,-0.03,0.812,,,,,,,,,-0.00000320399859,-0.000000006976618205,5832.2
23154556,3113.7,2709.5,1.1492,1089,-0.016,0.455,,,,,,,,,-0.0002884707843,-0.000000009139943793,5823.2
23185819,3103.9,2702.1,1.1487,1085.9,-0.017,-0.053,,,,,,,,,-0.0005501711288,-0.000000008388100404,5806
23217032,3090.9,2692.7,1.1479,1083.2,-0.026,-0.264,,,,,,,,,-0.0007176496972,-0.000000005357085642,5783.6
23248238,3077.1,2682.5,1.1471,1082.1,-0.026,-0.002,,,,,,,,,-0.0007690828687,-0.000000001647812496,5759.6
23279463,3064.6,2672.4,1.1468,1082.9,-0.01,0.497,,,,,,,,,-0.0007237790232,0.000000001451767143,5737
23310675,3054.6,2662.6,1.1473,1084.8,0.016,0.833,,,,,,,,,-0.0006343713956,0.000000002863334751,5717.2
23341936,3047.3,2653.3,1.1485,1086.5,0.04,0.782,,,,,,,,,-0.0005310130834,0.000000003311492766,5700.6
23373145,3042.1,2644.9,1.1502,1086.8,0.053,0.418,,,,,,,,,-0.0004357717325,0.000000003046650807,5687
23404357,3038.3,2637.8,1.1518,1085.3,0.052,-0.036,,,,,,,,,-0.0003492246572,0.000000002773144777,5676.1
23435569,3035.6,2632.4,1.1532,1082.9,0.043,-0.282,,,,,,,,,-0.0002595155709,0.00000000287418577,5668
23466820,3034.4,2628.7,1.1544,1080.9,0.038,-0.181,,,,,,,,,-0.0001567949826,0.000000003291060758,5663.1
23498032,3035.5,2626.6,1.1556,1080.7,0.041,0.117,,,,,,,,,-0.00003203895937,0.000000003992064996,5662.1
23529238,3038.8,2626,1.1572,1082.5,0.05,0.281,,,,,,,,,0.00008652182273,0.000000003798564081,5664.8
23560503,3043.4,2626.1,1.1589,1085.5,0.054,0.115,,,,,,,,,0.0001503278426,0.000000002044671535,5669.5
23591688,3047.6,2626.5,1.1603,1088,0.045,-0.277,,,,,,,,,0.0001475068142,0,5674.1
23622926,3049.9,2626.8,1.1611,1088.8,0.025,-0.652,,,,,,,,,0.00008323196107,-0.000000002061082351,5676.7
23654145,3050.3,2627.2,1.1611,1087.2,0,-0.801,,,,,,,,,0.00002562542042,-0.000000001844117442,5677.5
23685396,3049.6,2628.2,1.1603,1084.3,-0.024,-0.777,,,,,,,,,0.00000959969281,-0.0000000005133325093,5677.8
23716609,3049,2631.1,1.1588,1081.3,-0.047,-0.732,,,,,,,,,0.0000736872457,0.000000002050736069,5680.1
23747820,3050,2636.8,1.1567,1079.8,-0.069,-0.692,,,,,,,,,0.0002146679055,0.000000004516728922,5686.8
23779045,3052.9,2645.5,1.154,1080.1,-0.087,-0.573,,,,,,,,,0.0003714971978,0.000000005024808312,5698.4
23810291,3057.5,2656.4,1.151,1081.9,-0.095,-0.265,,,,,,,,,0.0004960634961,0.000000003989312998,5713.9
23841470,3063.1,2667.5,1.1483,1084,-0.087,0.253,,,,,,,,,0.0005356169216,0.000000001265871648,5730.6
23872714,3068.6,2676.8,1.1464,1085,-0.061,0.829,,,,,,,,,0.0004736909487,-0.000000001986143654,5745.4
23903926,3073.5,2682.9,1.1456,1084.5,-0.025,1.154,,,,,,,,,0.0003524285531,-0.000000003881141837,5756.4
23935199,3077.7,2685.8,1.1459,1082.8,0.011,1.147,,,,,,,,,0.0002270329038,-0.000000004017546115,5763.5
23966397,3081.6,2686.4,1.1471,1081,0.038,0.869,,,,,,,,,0.0001442400154,-0.000000002647423925,5768
23997620,3085.7,2686.3,1.1487,1080.1,0.051,0.433,,,,,,,,,0.0001281106876,-0.000000000516998774,5772
24028834,3090.2,2686.4,1.1503,1080.8,0.052,0.02,,,,,,,,,0.00014736977,0.0000000006168235705,5776.6
24060092,3095.1,2687.6,1.1516,1082.7,0.043,-0.293,,,,,,,,,0.0001951500416,0.000000001530732095,5782.7
24091308,3100.3,2690.1,1.1525,1084.6,0.027,-0.518,,,,,,,,,0.0002466683752,0.000000001648164745,5790.4
24122503,3105.4,2694,1.1527,1085.6,0.008,-0.581,,,,,,,,,0.0002885077737,0.000000001340319019,5799.4
24153728,3110.1,2698.2,1.1526,1084.9,-0.003,-0.358,,,,,,,,,0.0002850280224,-0.0000000001115483656,5808.3
24184967,3113.5,2701.3,1.1526,1082.8,-0.002,0.036,,,,,,,,,0.0002080732418,-0.0000000024645246,5814.8
24216185,3114.6,2701.6,1.1529,1080.4,0.01,0.374,,,,,,,,,0.00004484592222,-0.000000005225113466,5816.2
24247397,3112.8,2697.9,1.1538,1079,0.028,0.591,,,,,,,,,-0.0001762142766,-0.000000007081177487,5810.7
24278622,3108.1,2690.1,1.1554,1079.3,0.051,0.71,,,,,,,,,-0.0004003202562,-0.000000007180122377,5798.2
24309873,3101.3,2679,1.1576,1081,0.071,0.657,,,,,,,,,-0.000572781671,-0.00000000552318382,5780.3
24341092,3093.4,2666.4,1.1601,1083,0.082,0.332,,,,,,,,,-0.0006566513982,-0.000000002683745391,5759.8
24372305,3085.4,2654.3,1.1624,1084.2,0.073,-0.259,,,,,,,,,-0.0006439624515,0.0000000004064494905,5739.7
24403556,3078.1,2644.7,1.1639,1083.7,0.046,-0.864,,,,,,,,,-0.000540782695,0.00000000330566612,5722.8
24434781,3072,2638.6,1.1642,1081.9,0.011,-1.119,,,,,,,,,-0.0003907125701,0.00000000480209033,5710.6
24465993,3067.4,2635.7,1.1638,1080,-0.015,-0.855,,,,,,,,,-0.0002402921953,0.000000004817305837,5703.1
24497185,3064.7,2635.1,1.163,1079.3,-0.024,-0.283,,,,,,,,,-0.000105796358,0.000000004309106666,5699.8
24528410,3063.9,2635.7,1.1625,1080.3,-0.018,0.185,,,,,,,,,-0.000006405124099,0.000000003186433507,5699.6
24559675,3064.9,2637.1,1.1622,1082.8,-0.008,0.342,,,,,,,,,0.00007676315369,0.000000002663515702,5702
24590887,3067.6,2639.3,1.1623,1085.2,0.002,0.313,,,,,,,,,0.0001569909009,0.000000002566056205,5706.9
24622092,3071.8,2642.1,1.1626,1086.3,0.011,0.299,,,,,,,,,0.0002243230252,0.000000002157251193,5713.9
24653332,3076.9,2645,1.1633,1085.3,0.02,0.272,,,,,,,,,0.0002560819462,0.000000001017751036,5721.9
24684544,3081.8,2647.7,1.164,1082.7,0.022,0.072,,,,,,,,,0.0002434960912,-0.0000000004028762796,5729.5
24715781,3085.7,2649.9,1.1644,1079.9,0.015,-0.233,,,,,,,,,0.000195281237,-0.000000001544753757,5735.6
24746993,3088.4,2652,1.1646,1078.5,0.005,-0.327,,,,,,,,,0.000153787005,-0.000000001328368025,5740.4
24778185,3090.9,2654,1.1646,1079.3,0.002,-0.099,,,,,,,,,0.000144267761,-0.0000000003049866729,5744.9
24809410,3094.1,2656.1,1.1649,1081.9,0.008,0.216,,,,,,,,,0.0001697357886,0.000000000816492295,5750.2
24840662,3099,2658.9,1.1655,1085,0.02,0.369,,,,,,,,,0.0002463842314,0.00000000245471394,5757.9
24871873,3105.5,2662.4,1.1664,1086.8,0.029,0.277,,,,,,,,,0.000320399859,0.000000002368348509,5767.9
24903092,3112.4,2666.6,1.1672,1086.6,0.024,-0.136,,,,,,,,,0.0003555527083,0.000000001126296795,5779
24934305,3117.8,2671.5,1.1671,1084.8,-0.003,-0.873,,,,,,,,,0.000329990709,-0.000000000818796223,5789.3
24965569,3119.6,2676.9,1.1654,1082.9,-0.054,-1.644,,,,,,,,,0.000230296827,-0.000000003193985903,5796.5
24996767,3117.1,2683,1.1618,1082.3,-0.115,-1.933,,,,,,,,,0.0001153920123,-0.000000003675307533,5800.1
25027979,3111.7,2689.7,1.1569,1083.8,-0.157,-1.354,,,,,,,,,0.00004165064719,-0.000000002363656809,5801.4
25059238,3106.2,2696.7,1.1519,1086.6,-0.161,-0.138,,,,,,,,,0.00004798617998,0.0000000002029838778,5802.9
25090450,3103.5,2703.7,1.1479,1089.2,-0.128,1.065,,,,,,,,,0.0001377675253,0.000000002872175864,5807.2
25121675,3104.7,2710,1.1456,1090,-0.072,1.778,,,,,,,,,0.0002401921537,0.000000003281578509,5814.7
25152861,3108.3,2714.3,1.1451,1088.3,-0.015,1.846,,,,,,,,,0.0002533187969,0.0000000004203888927,5822.6
25184123,3111.8,2715.2,1.1461,1084.8,0.029,1.409,,,,,,,,,0.0001407459536,-0.000000003609723701,5827
25215357,3112.5,2712,1.1477,1081.3,0.052,0.731,,,,,,,,,-0.00008004098098,-0.000000007062469917,5824.5
25246569,3109.5,2705.2,1.1495,1079.4,0.057,0.169,,,,,,,,,-0.0003139818019,-0.000000007489941118,5814.7
25277808,3103.6,2695.8,1.1513,1079.9,0.058,0.034,,,,,,,,,-0.0004897723999,-0.000000005632147828,5799.4
25308979,3096.8,2684.9,1.1534,1082.2,0.068,0.317,,,,,,,,,-0.0005678354881,-0.000000002498898436,5781.7
25340252,3091.2,2673.6,1.1562,1084.3,0.088,0.642,,,,,,,,,-0.0005404022639,0.0000000008800880363,5764.8
25371463,3087.9,2662.9,1.1596,1084.7,0.11,0.7,,,,,,,,,-0.0004485598026,0.000000002936797279,5750.8
25402675,3087.4,2653.8,1.1634,1082.8,0.12,0.319,,,,,,,,,-0.00030757401,0.000000004517182809,5741.2
25433873,3088.9,2647.4,1.1668,1079.3,0.109,-0.37,,,,,,,,,-0.0001570613501,0.000000004822268996,5736.3
25465092,3091.2,2644.1,1.1691,1076.2,0.074,-1.116,,,,,,,,,-0.00003203177552,0.000000004007615058,5735.3
25496344,3093.4,2644.3,1.1698,1075.1,0.025,-1.569,,,,,,,,,0.00007679508511,0.000000003485917571,5737.7
25527556,3095.2,2647.4,1.1691,1076.6,-0.023,-1.54,,,,,,,,,0.0001569909009,0.000000002566101876,5742.6
25558767,3096.7,2652.8,1.1673,1079.7,-0.057,-1.083,,,,,,,,,0.0002210759027,0.000000002053216769,5749.5
25589993,3098.4,2659.2,1.1652,1082.6,-0.069,-0.394,,,,,,,,,0.0002593992186,0.0000000012278785,5757.6
25621238,3100.6,2665.3,1.1633,1083.5,-0.06,0.309,,,,,,,,,0.0002656425028,0.0000000001999386473,5765.9
25652460,3103.4,2670.3,1.1622,1081.8,-0.035,0.798,,,,,,,,,0.0002498238422,-0.0000000005062781449,5773.7
25683662,3106.6,2673.5,1.162,1078.4,-0.007,0.905,,,,,,,,,0.0002051150567,-0.000000001431964174,5780.1
25714887,3109.5,2675,1.1624,1075.2,0.013,0.633,,,,,,,,,0.0001409127302,-0.000000002057634977,5784.5
25746123,3111.1,2675.2,1.1629,1073.9,0.017,0.133,,,,,,,,,0.00005762581637,-0.000000002667315094,5786.3
25777357,3110.9,2674.9,1.163,1075.2,0.003,-0.464,,,,,,,,,-0.0000160081962,-0.000000002357344492,5785.8
25808556,3109.4,2675.7,1.1621,1078,-0.03,-1.057,,,,,,,,,-0.00002243661656,-0.0000000002058148288,5785.1
25839753,3107.7,2679.6,1.1597,1080.5,-0.075,-1.426,,,,,,,,,0.00007051960124,0.000000002979461451,5787.3
25870993,3107.1,2687.5,1.1562,1081.2,-0.115,-1.29,,,,,,,,,0.0002336747759,0.000000005229835391,5794.6
25902238,3108.5,2698.3,1.152,1079.9,-0.133,-0.585,,,,,,,,,0.000390462474,0.000000005018812358,5806.8
25933410,3111.7,2710,1.1482,1077.6,-0.12,0.419,,,,,,,,,0.0004779930707,0.000000002801427323,5821.7
25964662,3116.4,2720.1,1.1457,1076,-0.081,1.257,,,,,,,,,0.0004735696915,-0.0000000001419023215,5836.5
25995873,3122.1,2727.4,1.1447,1076.2,-0.033,1.543,,,,,,,,,0.0004165198167,-0.000000001825479163,5849.5
26027123,3128.2,2731.9,1.145,1078.4,0.011,1.406,,,,,,,,,0.0003392,-0.000000002477325838,5860.1
26058291,3134.6,2734,1.1465,1081.3,0.048,1.167,,,,,,,,,0.0002727156057,-0.000000002127500616,5868.6
26089516,3141.1,2733.8,1.149,1083.3,0.079,0.997,,,,,,,,,0.0002017614091,-0.000000002276507849,5874.9
26120767,3146.9,2731,1.1523,1083.3,0.106,0.871,,,,,,,,,0.0000959969281,-0.000000003387173131,5877.9
26151984,3151.2,2725.3,1.1563,1081.5,0.127,0.684,,,,,,,,,-0.00004484735881,-0.000000004506872961,5876.5
26183185,3152.6,2716.4,1.1606,1078.9,0.139,0.374,,,,,,,,,-0.000240376911,-0.000000006263559989,5869
26214450,3150.4,2704.4,1.1649,1077.1,0.138,-0.02,,,,,,,,,-0.0004541819926,-0.000000006852507344,5854.8
26245675,3144.5,2690.1,1.1689,1077.1,0.128,-0.322,,,,,,,,,-0.000646917534,-0.000000006164578327,5834.6
26276873,3136.1,2674.8,1.1725,1078.8,0.115,-0.435,,,,,,,,,-0.000759664081,-0.000000003610778127,5810.9
26308124,3126.8,2659.6,1.1757,1081,0.102,-0.403,,,,,,,,,-0.0007839749128,-0.0000000007792432775,5786.4
26339344,3117.8,2645.8,1.1784,1082.4,0.087,-0.468,,,,,,,,,-0.000730301089,0.0000000017175074,5763.6
26370556,3109.5,2634.5,1.1803,1082.1,0.062,-0.828,,,,,,,,,-0.0006279636037,0.000000003277946358,5744
26401781,3101.9,2626.6,1.181,1080.5,0.02,-1.329,,,,,,,,,-0.0004963971177,0.000000004215253302,5728.5
26432993,3094.9,2622.8,1.18,1078.5,-0.031,-1.626,,,,,,,,,-0.0003460207612,0.000000004815896123,5717.7
26464185,3089,2623,1.1776,1077.5,-0.076,-1.439,,,,,,,,,-0.0001827391639,0.000000005231372464,5712
26495450,3084.8,2626.5,1.1745,1078.2,-0.1,-0.793,,,,,,,,,-0.00002238925316,0.000000005140738354,5711.3
26526662,3082.6,2631.9,1.1713,1080.3,-0.104,-0.117,,,,,,,,,0.00010252467,0.000000003995327784,5714.5
26557895,3082.5,2638.6,1.1682,1082.6,-0.097,0.222,,,,,,,,,0.0002113149553,0.000000003485527532,5721.1
26589092,3083.9,2646.4,1.1653,1084,-0.093,0.126,,,,,,,,,0.0002949001507,0.000000002676182093,5730.3
26620305,3086.5,2655.4,1.1623,1083.7,-0.096,-0.078,,,,,,,,,0.0003716400218,0.000000002459847778,5741.9
26651556,3089.8,2665.2,1.1593,1081.9,-0.097,-0.033,,,,,,,,,0.000419186586,0.000000001523293635,5755
26682781,3093.5,2674.6,1.1567,1079.6,-0.085,0.358,,,,,,,,,0.0004195356285,0,5768.1
26713979,3097.6,2682.3,1.1548,1077.8,-0.059,0.855,,,,,,,,,0.0003782293737,-0.000000001322858441,5779.9
26745199,3102,2687.9,1.154,1077.4,-0.025,1.066,,,,,,,,,0.0003203074952,-0.000000001856589476,5789.9
26776449,3106.6,2691.9,1.1541,1078.2,0.001,0.849,,,,,,,,,0.0002752,-0.00000000144482688,5798.5
26807662,3111.7,2695.3,1.1545,1079.7,0.015,0.431,,,,,,,,,0.0002723224298,0,5807
26838873,3117.5,2699,1.1551,1080.8,0.018,0.1,,,,,,,,,0.0003043798661,0.000000001027053994,5816.5
26870092,3124,2703.5,1.1556,1081,0.016,-0.05,,,,,,,,,0.0003523495307,0.00000000153694738,5827.5
26901357,3130.9,2708.5,1.156,1080,0.013,-0.111,,,,,,,,,0.0003806173037,0.0000000009054669579,5839.4
26932556,3137.3,2713.6,1.1562,1078.6,0.006,-0.211,,,,,,,,,0.0003686015577,-0.0000000003843193972,5850.9
26963781,3142.4,2718.4,1.156,1077.7,-0.006,-0.393,,,,,,,,,0.0003170536429,-0.000000001652229713,5860.8
26994993,3145.4,2722.6,1.1553,1078.1,-0.023,-0.526,,,,,,,,,0.0002306805075,-0.000000002766153256,5868
27026238,3146.5,2726.3,1.1541,1079.7,-0.036,-0.415,,,,,,,,,0.0001536245799,-0.000000002468791733,5872.8
27057463,3146.6,2729,1.153,1081.9,-0.037,-0.045,,,,,,,,,0.00008967173739,-0.000000002046818452,5875.6
27088675,3146.2,2730.4,1.1522,1083.5,-0.024,0.42,,,,,,,,,0.00003203895937,-0.000000001845725477,5876.6
27119887,3145.7,2729.9,1.1523,1083.6,0.002,0.825,,,,,,,,,-0.00003203895937,-0.000000002052989836,5875.6
27151124,3145.7,2727.2,1.1535,1082.2,0.037,1.133,,,,,,,,,-0.00008643595736,-0.000000001742823208,5872.9
27182357,3146.5,2722,1.156,1079.8,0.08,1.359,,,,,,,,,-0.0001408766369,-0.000000001742826761,5868.5
27213556,3147.9,2714,1.1599,1077.9,0.125,1.449,,,,,,,,,-0.0002115452418,-0.000000002262626227,5861.9
27244781,3148.9,2703.1,1.1649,1077.2,0.162,1.192,,,,,,,,,-0.0003170536429,-0.000000003381787912,5852
27275990,3148.1,2689.7,1.1704,1077.9,0.175,0.427,,,,,,,,,-0.000454996956,-0.000000004417720195,5837.8
27307238,3144,2675.4,1.1752,1079.3,0.152,-0.737,,,,,,,,,-0.0005888376856,-0.000000004288529899,5819.4
27338450,3136.5,2662.1,1.1782,1080.2,0.098,-1.744,,,,,,,,,-0.000666410355,-0.000000002482484299,5798.6
27369675,3126.5,2651.5,1.1792,1079.9,0.03,-2.172,,,,,,,,,-0.0006597277822,0.0000000002141026774,5778
27400887,3115.6,2644.5,1.1782,1078.2,-0.032,-1.99,,,,,,,,,-0.0005734973728,0.000000002761582367,5760.1
27432145,3105.4,2641.2,1.1758,1076.1,-0.077,-1.452,,,,,,,,,-0.0004318894363,0.000000004536970925,5746.6
27463357,3097.2,2641.2,1.1726,1075.1,-0.1,-0.72,,,,,,,,,-0.0002627194669,0.000000005412053536,5738.4
27494569,3091.7,2643.2,1.1697,1075.9,-0.094,0.182,,,,,,,,,-0.0001121363578,0.000000004824526114,5734.9
27525781,3089.7,2645.9,1.1677,1078.5,-0.063,0.988,,,,,,,,,0.00002242727156,0.000000004311278655,5735.6
27557032,3091,2648.7,1.167,1081.7,-0.024,1.243,,,,,,,,,0.0001311958017,0.000000003484830519,5739.7
27588252,3094.9,2652.3,1.1669,1083.6,-0.003,0.695,,,,,,,,,0.0002402306214,0.000000003489002581,5747.2
27619450,3100,2657.6,1.1665,1083.1,-0.013,-0.335,,,,,,,,,0.0003333547022,0.000000002982834107,5757.6
27650675,3105.1,2665.4,1.165,1080.3,-0.048,-1.114,,,,,,,,,0.0004131305044,0.000000002557080652,5770.5
27681894,3109.5,2675,1.1624,1076.7,-0.082,-1.095,,,,,,,,,0.0004484448573,0.000000001130964064,5784.5
27713123,3112.9,2684.7,1.1595,1074.4,-0.093,-0.357,,,,,,,,,0.0004194818918,-0.0000000009277352083,5797.6
27744344,3115.4,2692.5,1.1571,1074.6,-0.078,0.5,,,,,,,,,0.0003299061529,-0.000000002868351177,5807.9
27775569,3117,2697.2,1.1556,1077,-0.047,0.983,,,,,,,,,0.0002017614091,-0.000000004104440722,5814.2
27806781,3118.1,2699.3,1.1551,1080.2,-0.015,1.021,,,,,,,,,0.00010252467,-0.000000003178118147,5817.4
27837993,3119.8,2700.1,1.1554,1082.2,0.009,0.779,,,,,,,,,0.00008009739844,-0.0000000007185464425,5819.9
27869238,3122.6,2700.9,1.1561,1081.8,0.022,0.421,,,,,,,,,0.0001152184349,0.000000001125241462,5823.5
27900450,3126.8,2702.5,1.157,1079.4,0.027,0.16,,,,,,,,,0.0001858259644,0.00000000225980251,5829.3
27931662,3132,2704.8,1.158,1076.6,0.031,0.112,,,,,,,,,0.0002402921953,0.00000000174504136,5836.8
27962926,3137.6,2707.2,1.159,1075.1,0.033,0.076,,,,,,,,,0.0002558853634,0.0000000004995888776,5844.8
27994145,3142.8,2709.7,1.1598,1076.1,0.026,-0.222,,,,,,,,,0.0002466446715,-0.0000000002955697237,5852.5
28025357,3146.8,2712.9,1.16,1079.2,0.004,-0.708,,,,,,,,,0.0002306805075,-0.0000000005113605182,5859.7
28056569,3149.3,2717.1,1.1591,1082.9,-0.028,-1.017,,,,,,,,,0.0002146610278,-0.0000000005132474589,5866.4
28087781,3150.1,2721.9,1.1573,1085.4,-0.057,-0.952,,,,,,,,,0.0001794181725,-0.00000000112914441,5872
28119032,3149,2726.5,1.155,1085.7,-0.075,-0.574,,,,,,,,,0.0001119964161,-0.000000002160122914,5875.5
