us,Red,IR,Ratio,Ambient,drdt,ddrdt,R+IR,dRed/dt (~7sec),dIR/dt,dRed/dIR,dRed*dIR/dt,dRed/dt*dIR/dt,ddRed/dt^2,d(R*|IR|)/dt,d(R+IR)/dt,dd(R+IR)/dt^2,R+IR,,Notes
402608037,61.9,96.6,0.641,-0.2,-1.171,2.493,,,,,,,,,,,,,
402639283,59.9,98.9,0.6062,3.8,-1.114,1.801,,,,,,,,,,,,,
402670535,56,97,0.577,6.9,-0.934,5.753,,,,,,,,,,,,,
402701717,50.1,89.6,0.5588,7.5,-0.582,11.32,,,,,,,,,,,,,
402732982,42.3,76,0.5566,5.3,-0.072,16.281,,,,,,,,,,,,,
402764189,32.6,56.6,0.5765,1.9,0.637,22.73,,,,,,,,,,,,,
402795430,21.6,33.7,0.6404,-0.9,2.048,45.157,,,,,,,,,,,,,
402826641,9.6,9.8,0.6635,-1.4,11.048,288.365,,,,,,,,,,,,,
402857876,-2.6,-12.9,0.52334,0.1,-25.051,-1155.721,,,,,,,,,,,,,
402889036,-14.6,-33.1,0.4402,2.4,7.62,1048.491,,,,,,,,,,,,,
402920334,-25.6,-50.7,0.5052,3.7,2.078,-177.065,,,,,,,,,,,,,
402951546,-34.9,-65.5,0.5319,3,0.853,-39.235,,,,,,,,,,,,,
402982771,-41.2,-76.8,0.5369,0.5,0.161,-22.168,,,,,,,,,,,,,
403013989,-43.8,-82.8,0.5287,-2.4,-0.265,-13.639,,,,,,,,,,,,,
403045228,-42.3,-81.8,0.5163,-4.2,-0.394,-4.144,,,,,,,,,,,,,
403076440,-37.8,-73.3,0.5156,-3.6,-0.023,11.899,,,,,,,,,,,,,
403107652,-33,-59,0.5589,-0.7,1.386,45.115,,,,,,,,,,,,,
403138877,-30.7,-42.8,0.7158,3.2,5.024,116.529,,,,,,,,,,,,,
403170114,-32.6,-29.4,0.68336,6.3,12.626,243.357,,,,,,,,,,,,,
403201295,-38.6,-21.6,0.85864,7.4,21.711,291.382,,,,,,,,,,,,,
403232546,-46.6,-19.5,1.01842,6.4,19.156,-81.778,,,,,,,,,,,,,
403263771,-53.5,-20.6,1.09368,4.3,7.026,-388.476,,,,,,,,,,,,,
403294969,-56.2,-21,1.10846,2.7,2.37,-149.226,,,,,,,,,,,,,
403326228,-52.6,-18,1.1561,2.6,7.62,167.958,,,,,,,,,,,,,
403357454,-42.7,-11,1.34594,3.9,30.397,729.402,,,,,,,,,,,,,
403388654,-28,-1.5,4.22088,5.5,460.727,13792.643,,,,,,,,,,,,,
403451114,7,15.8,0.66114,4.2,57.826,21952.492,,,,,,,,,,,,,
403482334,24.2,22.2,0.78994,0.8,20.63,-1191.413,,,,,,,,,,,,,
403513546,39.6,29,0.84588,-2.6,8.96,-373.901,,,,,,,,,,,,,
403544756,52.2,37.6,0.85024,-4.2,0.697,-264.754,,,,,,,,,,,,,
403575983,61.3,48.6,0.82512,-3.3,-4.022,-151.123,,,,,,,,,,,,,
403607242,67,61,0.79246,-0.4,-5.222,-38.392,,,,,,,,,,,,,
403638440,70,73,0.9581,2.7,-4.522,22.438,,,,,,,,,,,,,
403669665,70.9,82.8,0.8573,4.2,-3.227,41.462,,,,,,,,,,,,,
403700863,69.8,88.1,0.7923,3.3,-2.082,36.716,,,,,,,,,,,,,
403732114,65.2,87.3,0.7472,0.8,-1.445,20.373,,,,,,,,,,,,,
403763348,55.9,79.9,0.7001,-1.8,-1.507,-1.967,,,,,,,,,,,,,
403794559,41.4,66.2,0.6244,-2.7,-2.427,-29.504,,,,,,,,,,,,,
403825771,22.4,47.3,0.4729,-1.5,-4.852,-77.684,,,,,,,,,,,,,
403857022,0.9,24.1,0.51668,1.1,-13.891,-289.242,,,,,,,,,,,,,
403888242,-20.6,-2.1,2.40792,3.6,311.675,10428.146,,,,,,,,,,,,,
403919454,-40.1,-29.2,0.68358,4.5,-268.952,-18602.699,,,,,,,,,,,,,
403950665,-55.7,-53.7,0.58576,3.5,-10.815,8270.695,,,,,,,,,,,,,
403981877,-65.7,-72,0.56082,1,-3.997,218.443,,,,,,,,,,,,,
404013135,-68.5,-81.4,0.5466,-1.4,-2.273,55.171,,,,,,,,,,,,,
404044333,-63.9,-82,0.53416,-2.3,-1.995,8.907,,,,,,,,,,,,,
404075546,-53,-75.5,0.5187,-1.1,-2.475,-15.389,,,,,,,,,,,,,
404106794,-38.9,-65.1,0.5975,1.7,-3.343,-27.778,,,,,,,,,,,,,
404138022,-25.3,-54,0.4687,4.5,-4.122,-24.941,,,,,,,,,,,,,
404169242,-15.7,-45.5,0.3454,5.4,-3.95,5.523,,,,,,,,,,,,,
404200440,-12.1,-42.1,0.43434,4,-1.866,66.785,,,,,,,,,,,,,
404231652,-14.4,-44.1,0.3256,0.8,1.23,99.208,,,,,,,,,,,,,
404262877,-20.7,-49,0.4233,-2.1,3.127,60.738,,,,,,,,,,,,,
404294114,-28.8,-52.9,0.39678,-3.2,3.872,23.841,,,,,,,,,,,,,
404325334,-36,-52.1,0.44152,-1.7,4.669,25.529,,,,,,,,,,,,,
404356546,-40.3,-45.4,0.4965,1.3,6.314,52.721,,,,,,,,,,,,,
404387811,-39.9,-33.2,0.57924,3.8,10.107,121.309,,,,,,,,,,,,,
404419036,-34.2,-17.5,0.72938,3.8,24.041,446.258,,,,,,,,,,,,,
404450242,-23.3,-0.5,9.74292,1.1,1444.199,45509.133,,,,,,,,,,,,,
404513248,7,29.8,0.38574,-5.9,24.809,48721.906,,,,,,,,,,,,,
404543884,21,40.1,0.523,-6.1,9.385,-503.453,,,,,,,,,,,,,
404575135,30.1,46.1,0.48914,-3.2,4.154,-167.393,,,,,,,,,,,,,
404606334,32.4,48.2,0.5131,1.2,0.644,-112.486,,,,,,,,,,,,,
404637559,27.7,47.4,0.5852,4.9,-2.809,-110.576,,,,,,,,,,,,,
404668771,18,45.3,0.3969,6.2,-6.033,-103.299,,,,,,,,,,,,,
404700036,6.3,43.2,0.4349,5,-8.013,-63.339,,,,,,,,,,,,,
404949811,-31,-11,0.9431,0.2,227.769,10587.756,,,,,,,,,,,,,
404981022,-38.5,-30.3,0.60952,-3,-49.399,-8880.46,,,,,,,,,,,,,
405012281,-45.9,-50.3,0.4999,-5,-11.51,1212.087,,,,,,,,,,,,,
405043515,-52.4,-68.9,0.46954,-4.7,-4.861,212.887,,,,,,,,,,,,,
405074705,-57.4,-83.5,0.45504,-2.3,-2.324,81.334,,,,,,,,,,,,,
405105930,-60.2,-92.1,0.44824,0.8,-1.088,39.597,,,,,,,,,,,,,
405137135,-59.9,-94.3,0.44466,2.8,-0.575,16.439,,,,,,,,,,,,,
405168387,-56.6,-91.2,0.44154,2.5,-0.5,2.411,,,,,,,,,,,,,
405199599,-51.8,-85.7,0.43842,0.2,-0.499,0.008,,,,,,,,,,,,,
405230852,-48.1,-80.2,0.43744,-2.8,-0.156,10.987,,,,,,,,,,,,,
405262036,-47.2,-76,0.44168,-4.3,0.679,26.758,,,,,,,,,,,,,
405293281,-49.1,-72.8,0.45258,-3.4,1.744,34.101,,,,,,,,,,,,,
405324493,-52.5,-68.9,0.47004,-0.6,2.799,33.8,,,,,,,,,,,,,
405355718,-55.6,-62.7,0.49498,2.5,3.994,38.263,,,,,,,,,,,,,
405386930,-57.2,-53.5,0.53134,3.9,5.822,58.574,,,,,,,,,,,,,
405418175,-56.8,-42.1,0.58756,2.8,9,101.702,,,,,,,,,,,,,
405449387,-54.1,-29.7,0.68234,-0.1,15.182,198.079,,,,,,,,,,,,,
405480640,-49,-17.6,0.87474,-3,30.78,499.076,,,,,,,,,,,,,
405511877,-41.3,-6.6,1.56632,-4.2,110.699,2558.476,,,,,,,,,,,,,
405636758,9,28.2,0.321,3,20.682,-834.617,,,,,,,,,,,,,
405667983,25.2,38.2,0.4342,1.3,10.836,-315.34,,,,,,,,,,,,,
405699175,40.4,48.4,0.45386,-1.9,5.584,-168.383,,,,,,,,,,,,,
405730440,52.4,57.8,0.45346,-4.7,2.364,-102.966,,,,,,,,,,,,,
405761665,60.1,65.8,0.43926,-5.6,0.158,-70.666,,,,,,,,,,,,,
405792863,63.1,72.6,0.43066,-4,-1.379,-49.273,,,,,,,,,,,,,
405824082,62.4,78.1,0.4168,-0.4,-2.218,-26.876,,,,,,,,,,,,,
405855295,58.5,80.8,0.40166,3.1,-2.426,-6.634,,,,,,,,,,,,,
405886559,51.3,78.7,0.38714,5,-2.324,3.244,,,,,,,,,,,,,
405917758,40.5,70,0.37244,4.3,-2.355,-0.991,,,,,,,,,,,,,
405948970,26.4,54.6,0.35364,1.6,-3.013,-21.077,,,,,,,,,,,,,
405980242,10.1,33.8,0.3,-1.3,-5.889,-91.96,,,,,,,,,,,,,
406042652,-23,-13.5,0.59256,-2,76.06,3437.324,,,,,,,,,,,,,
406073863,-37.1,-34.9,0.46084,0.5,-20.429,-3091.523,,,,,,,,,,,,,
406105114,-48.5,-52.6,0.42844,2.9,-4.512,509.34,,,,,,,,,,,,,
406136348,-57.2,-66.2,0.41278,3.4,-1.836,85.694,,,,,,,,,,,,,
406167546,-64,-75.5,0.40954,1.6,-0.518,42.22,,,,,,,,,,,,,
406198771,-69.8,-79.9,0.41458,-1.5,0.807,42.43,,,,,,,,,,,,,
406229985,-75,-79.3,0.42896,-3.9,2.304,47.963,,,,,,,,,,,,,
406261228,-78.6,-74.4,0.4514,-3.9,3.592,41.235,,,,,,,,,,,,,
406292454,-79.2,-67.2,0.47572,-1.4,3.894,9.685,,,,,,,,,,,,,
406323665,-75.4,-60.3,0.49028,2.4,2.332,-50.045,,,,,,,,,,,,,
406354916,-67.3,-55.2,0.48414,5.1,-0.983,-106.097,,,,,,,,,,,,,
406386114,-56.1,-51.6,0.45748,5.2,-4.273,-105.464,,,,,,,,,,,,,
406417348,-44,-48.4,0.422,2.6,-5.679,-44.989,,,,,,,,,,,,,
406448559,-33.5,-44.3,0.39142,-1.2,-4.899,24.994,,,,,,,,,,,,,
406479784,-26.8,-39.3,0.3763,-4,-2.422,79.303,,,,,,,,,,,,,
406511022,-24.9,-34.6,0.38408,-4.4,1.245,117.403,,,,,,,,,,,,,
406542242,-27.4,-31.2,0.41566,-2.6,5.058,122.143,,,,,,,,,,,,,
406573454,-32.2,-29.4,0.45924,0.3,6.982,61.622,,,,,,,,,,,,,
406604718,-36.1,-28.3,0.49542,2.4,5.786,-38.242,,,,,,,,,,,,,
406635930,-35.7,-26.4,0.51004,2.7,2.341,-110.382,,,,,,,,,,,,,
406667135,-29,-22.5,0.49712,1.1,-2.071,-141.381,,,,,,,,,,,,,
406698387,-16.6,-15.7,0.4515,-1.1,-7.297,-167.23,,,,,,,,,,,,,
406729607,-1.7,-5.7,0.3015,-2.4,-24.217,-541.958,,,,,,,,,,,,,
406760811,12.3,7.5,0.56522,-1.8,42.404,2135.007,,,,,,,,,,,,,
406792022,23.2,23.6,0.43736,0.5,-20.532,-2016.454,,,,,,,,,,,,,
406823242,31.2,41.7,0.39052,3.4,-7.548,415.871,,,,,,,,,,,,,
406854493,38,60.9,0.36616,5.1,-3.948,115.219,,,,,,,,,,,,,
406885704,45.3,79.1,0.35588,4.7,-1.646,73.752,,,,,,,,,,,,,
406916916,53.5,93.4,0.3558,2.2,-0.012,52.35,,,,,,,,,,,,,
406948135,61.7,101,0.36326,-0.8,1.194,38.641,,,,,,,,,,,,,
406979352,68,99.7,0.37748,-2.7,2.278,34.696,,,,,,,,,,,,,
407010612,70.8,89.2,0.40014,-2.3,3.622,43.02,,,,,,,,,,,,,
407041824,69.2,70.9,0.43662,0.1,5.844,71.172,,,,,,,,,,,,,
407073082,62.4,47.8,0.50252,2.9,10.544,150.366,,,,,,,,,,,,,
407104295,50,23,0.67632,4.3,27.839,554.109,,,,,,,,,,,,,
407197969,-6.3,-36.5,0.27566,-2.7,25.424,-47081.816,,,,,,,,,,,,,
407229189,-23.3,-46.3,0.34174,-3.7,10.585,-475.305,,,,,,,,,,,,,
407260387,-37,-50.8,0.38714,-2.1,7.274,-106.132,,,,,,,,,,,,,
407291612,-47.3,-51,0.42672,1.3,6.34,-29.905,,,,,,,,,,,,,
407322824,-53.7,-48.6,0.46226,4.7,5.692,-20.749,,,,,,,,,,,,,
407354036,-55.7,-45,0.48908,6.2,4.294,-44.794,,,,,,,,,,,,,
407385323,-54.1,-41.6,0.5015,5.2,1.988,-73.729,,,,,,,,,,,,,
407416546,-50.7,-39.1,0.5008,2.5,-0.114,-67.302,,,,,,,,,,,,,
407447758,-47.1,-36.7,0.498,-0.2,-0.447,-10.689,,,,,,,,,,,,,
407478969,-44.1,-33.2,0.50682,-1.5,1.411,59.549,,,,,,,,,,,,,
407510189,-41.3,-27.8,0.5382,-0.6,5.026,115.801,,,,,,,,,,,,,
407541440,-37.8,-20.7,0.6058,1.8,10.816,185.249,,,,,,,,,,,,,
407572652,-33.5,-13.3,0.74562,4.1,22.4,371.142,,,,,,,,,,,,,
407603863,-28.5,-6.2,1.15426,4.9,65.463,1379.739,,,,,,,,,,,,,
407728771,10.8,38.7,0.2786,-4,13.693,-871.415,,,,,,,,,,,,,
407759983,26.9,56.5,0.33186,-2.5,6.33,-235.914,,,,,,,,,,,,,
407791191,43,73.5,0.34916,0.9,3.507,-90.455,,,,,,,,,,,,,
407822454,56.9,86.9,0.35842,4.3,2.211,-41.444,,,,,,,,,,,,,
407853639,66.6,95,0.36304,5.8,1.477,-23.549,,,,,,,,,,,,,
407884881,71,97.6,0.3684,4.6,0.856,-19.887,,,,,,,,,,,,,
407916082,70.7,96.6,0.36916,1.8,0.124,-23.439,,,,,,,,,,,,,
407947336,67,94.6,0.36452,-0.7,-0.745,-27.803,,,,,,,,,,,,,
407978546,61.5,93.1,0.35502,-1,-1.52,-24.853,,,,,,,,,,,,,
408009771,54.7,91,0.34318,1,-1.898,-12.105,,,,,,,,,,,,,
408041022,46.7,85.6,0.33212,4.3,-1.769,4.13,,,,,,,,,,,,,
408072242,37.6,73.9,0.3245,6.8,-1.22,17.583,,,,,,,,,,,,,
408103443,27.3,55,0.32218,7.2,-0.372,27.19,,,,,,,,,,,,,
408134665,16.3,30.8,0.32848,5.7,1.009,44.231,,,,,,,,,,,,,
408165877,5,5.1,0.41766,3.4,14.288,425.431,,,,,,,,,,,,,
408197114,-5.5,-18.2,0.303,1.9,-21.48,-1145.057,,,,,,,,,,,,,
408228348,-14.3,-37,0.3874,2.1,2.705,774.317,,,,,,,,,,,,,
408259559,-21.5,-50.8,0.4235,3.6,1.156,-49.611,,,,,,,,,,,,,
408290811,-27.7,-59.6,0.4647,5.3,1.319,5.223,,,,,,,,,,,,,
408322022,-33.2,-63,0.5264,5.8,1.974,20.977,,,,,,,,,,,,,
408353242,-37.6,-61.2,0.6144,4.4,2.82,27.082,,,,,,,,,,,,,
408384462,-40.3,-55.1,0.55198,1.2,3.732,29.238,,,,,,,,,,,,,
408415691,-41.3,-47.1,0.61912,-2.3,4.637,28.978,,,,,,,,,,,,,
408446930,-41.2,-39.4,0.68302,-4.6,5.433,25.475,,,,,,,,,,,,,
408478135,-40.8,-33,0.73854,-4.8,6.079,20.683,,,,,,,,,,,,,
408509386,-39.7,-27.3,0.782,-2.8,6.954,27.997,,,,,,,,,,,,,
408540599,-37.2,-21.2,0.84206,0,9.619,85.412,,,,,,,,,,,,,
408571824,-32.8,-14.1,0.9564,2,18.31,278.334,,,,,,,,,,,,,
408603036,-27.6,-7,1.27482,1.9,51.009,1047.618,,,,,,,,,,,,,
408634281,-22.8,-1.7,3.19932,-0.1,307.968,8224.021,,,,,,,,,,,,,
408852862,0.6,31.2,0.49566,3.7,17.19,-926.562,,,,,,,,,,,,,
408884082,13.8,44.1,0.55416,1.1,9.371,-250.478,,,,,,,,,,,,,
408915281,27.9,54.8,0.5089,-1.5,6.271,-99.343,,,,,,,,,,,,,
408946506,40.4,62.7,0.6441,-2.2,4.332,-62.109,,,,,,,,,,,,,
408977718,49.4,68.3,0.7227,-0.5,2.517,-58.151,,,,,,,,,,,,,
409008969,54.3,73.1,0.7426,3,0.637,-60.14,,,,,,,,,,,,,
409040189,56.2,78.9,0.7126,6.3,-0.96,-51.161,,,,,,,,,,,,,
409071401,56.8,86.4,0.6577,7.7,-1.759,-25.588,,,,,,,,,,,,,
409102612,57.2,94.5,0.6055,6.6,-1.674,2.701,,,,,,,,,,,,,
409133877,57.2,100.3,0.57,3.7,-1.137,17.197,,,,,,,,,,,,,
409165082,55.8,101,0.5532,0.7,-0.538,19.184,,,,,,,,,,,,,
409196281,52.6,94.7,0.5549,-0.7,0.057,19.067,,,,,,,,,,,,,
409227546,47.2,81.4,0.5802,-0.1,0.807,23.982,,,,,,,,,,,,,
409258771,40,61.5,0.6496,2,2.225,45.418,,,,,,,,,,,,,
409289969,31.3,36.5,0.6391,4,6.667,142.373,,,,,,,,,,,,,
409321175,22.2,9,0.97738,4.4,51.11,1424.205,,,,,,,,,,,,,
409570983,-0.5,-39.2,0.50814,0.3,2.343,28.986,,,,,,,,,,,,,
409602189,-2.6,-40.1,0.53248,-0.8,1.675,-21.417,,,,,,,,,,,,,
409633412,-2.1,-39.2,0.53052,-3.4,-0.314,-63.705,,,,,,,,,,,,,
409789559,23.7,8.8,1.0616,1.6,342.002,18026.688,,,,,,,,,,,,,
409820758,24.6,19.8,0.76794,1.7,-47.063,-12470.433,,,,,,,,,,,,,
409851975,24.3,30.3,0.8031,-0.7,-14.035,1058.044,,,,,,,,,,,,,
409883228,23.8,39,0.6112,-4.2,-6.14,252.586,,,,,,,,,,,,,
409914454,23.9,44.7,0.5342,-6.4,-2.468,117.594,,,,,,,,,,,,,
409945665,25.1,47.2,0.5322,-6.1,-0.063,77.078,,,,,,,,,,,,,
409976930,28.2,48.1,0.5876,-3.2,1.773,58.71,,,,,,,,,,,,,
410008135,33.4,49.5,0.6742,0.7,2.773,32.054,,,,,,,,,,,,,
410039334,39.8,53.1,0.7499,3.8,2.429,-11.033,,,,,,,,,,,,,
410070599,45.9,58.4,0.7855,4.8,1.138,-41.282,,,,,,,,,,,,,
410101824,49,62.7,0.7816,3.7,-0.125,-40.443,,,,,,,,,,,,,
410133036,46.7,62.4,0.7482,1.6,-1.071,-30.312,,,,,,,,,,,,,
410164242,37.7,55.2,0.6828,0.1,-2.094,-32.801,,,,,,,,,,,,,
410195454,23.4,41.7,0.5609,0,-3.907,-58.069,,,,,,,,,,,,,
410226718,6.9,24.2,0.61194,1.3,-8.786,-156.05,,,,,,,,,,,,,
410289135,-21,-14.4,0.8022,4.1,102.887,5390.23,,,,,,,,,,,,,
410320401,-30.4,-32.3,0.66134,3.4,-16.536,-3819.586,,,,,,,,,,,,,
410351623,-37.3,-47.4,0.6064,1,-4.895,372.842,,,,,,,,,,,,,
410382811,-42.5,-58.1,0.7312,-1.9,-1.834,98.132,,,,,,,,,,,,,
410414036,-46,-63.5,0.7244,-3.7,-0.216,51.834,,,,,,,,,,,,,
410445281,-47.6,-63.4,0.7506,-3.5,0.839,33.775,,,,,,,,,,,,,
410476493,-47,-58.8,0.799,-1.3,1.55,22.771,,,,,,,,,,,,,
410507705,-43.7,-50.9,0.8582,1.5,1.896,11.069,,,,,,,,,,,,,
410538930,-37.3,-41,0.9106,3,1.679,-6.937,,,,,,,,,,,,,
410570175,-27.6,-29.6,0.9328,2.4,0.711,-30.987,,,,,,,,,,,,,
410601401,-15.3,-17.1,0.898,-0.2,-1.115,-58.483,,,,,,,,,,,,,
410632640,-2.3,-3.9,0.6005,-3.1,-9.524,-269.164,,,,,,,,,,,,,
410663863,9.3,9,1.0346,-4.4,13.905,750.362,,,,,,,,,,,,,
410695082,18,20.1,0.8957,-3.1,-4.451,-587.951,,,,,,,,,,,,,
410726281,23.3,28.5,0.8186,0,-2.471,63.462,,,,,,,,,,,,,
410757506,25.9,34.5,0.7512,3.1,-2.16,9.946,,,,,,,,,,,,,
410788758,27,39.4,0.6852,4.4,-2.111,1.574,,,,,,,,,,,,,
410819983,27.5,44.2,0.6228,3,-1.997,3.647,,,,,,,,,,,,,
410851175,27.9,49.1,0.5669,-0.2,-1.793,6.543,,,,,,,,,,,,,
410882440,27.7,53.8,0.5152,-3.3,-1.653,4.461,,,,,,,,,,,,,
410913652,27.1,58.2,0.4657,-4.6,-1.588,2.108,,,,,,,,,,,,,
410944877,26.9,63.3,0.4252,-3.2,-1.295,9.367,,,,,,,,,,,,,
410976082,28.4,69.7,0.4078,-0.1,-0.557,23.639,,,,,,,,,,,,,
411007295,32.4,77.5,0.4179,2.9,0.322,28.17,,,,,,,,,,,,,
411038559,37.5,85,0.4408,4.1,0.734,13.186,,,,,,,,,,,,,
411069771,40.6,89.6,0.4535,2.9,0.404,-10.574,,,,,,,,,,,,,
411100969,38.5,88.3,0.4362,0,-0.554,-30.707,,,,,,,,,,,,,
411132242,29.6,79.5,0.3727,-3,-2.03,-47.209,,,,,,,,,,,,,
411163454,14.9,63.5,0.38768,-4.5,-4.405,-76.077,,,,,,,,,,,,,
411257135,-36.4,-4.8,1.84522,1,279.303,10033.285,,,,,,,,,,,,,
411288348,-48.1,-24.4,0.70486,2.1,-180.085,-14717.863,,,,,,,,,,,,,
411319559,-55.3,-38.3,0.58714,1.1,-16.823,5230.931,,,,,,,,,,,,,
411350771,-58.4,-46,0.55208,-1.6,-5.617,359.023,,,,,,,,,,,,,
411382036,-58.6,-48.8,0.5383,-4.4,-2.205,109.117,,,,,,,,,,,,,
411413618,-57.8,-48.9,0.5347,-5.8,-0.57,51.766,,,,,,,,,,,,,
411444454,-57.6,-48.3,0.53672,-4.8,0.327,29.113,,,,,,,,,,,,,
411475665,-58.8,-48.6,0.54012,-2.1,0.546,6.993,,,,,,,,,,,,,
411506930,-61.1,-50.4,0.54084,0.8,0.113,-13.822,,,,,,,,,,,,,
411538135,-63.3,-53.1,0.53676,1.9,-0.651,-24.51,,,,,,,,,,,,,
411569348,-64.4,-56,0.5281,0.5,-1.388,-23.606,,,,,,,,,,,,,
411600612,-63.8,-58.5,0.5163,-2.4,-1.886,-15.925,,,,,,,,,,,,,
411631813,-61.5,-59.9,0.5034,-5.1,-2.067,-5.808,,,,,,,,,,,,,
411663082,-57.6,-59.7,0.49126,-5.7,-1.943,3.969,,,,,,,,,,,,,
411694281,-52.5,-57.4,0.48102,-3.6,-1.638,9.768,,,,,,,,,,,,,
411725506,-47,-53.6,0.47328,0,-1.24,12.757,,,,,,,,,,,,,
411756718,-41.4,-48.7,0.46798,3.3,-0.85,12.51,,,,,,,,,,,,,
411787971,-35.6,-42.8,0.46432,4.4,-0.585,8.476,,,,,,,,,,,,,
411819189,-29.2,-35.7,0.46166,3.1,-0.427,5.044,,,,,,,,,,,,,
411850387,-21.8,-26.6,0.46224,0.8,0.093,16.689,,,,,,,,,,,,,
411881610,-13.7,-15.1,0.47924,-0.8,2.723,84.235,,,,,,,,,,,,,
411912877,-5.2,-1.7,0.92158,-0.4,70.733,2175.128,,,,,,,,,,,,,
411944082,3.1,12.4,0.2493,1.9,-91.9,-5211.782,,,,,,,,,,,,,
411975334,10.1,24.6,0.4099,4.7,5.14,3105.107,,,,,,,,,,,,,
412006559,14.3,32.3,0.4419,6.2,1.024,-131.815,,,,,,,,,,,,,
412037771,14.5,33.3,0.4349,5.2,-0.224,-40.004,,,,,,,,,,,,,
412069022,10.4,26.6,0.3903,2.1,-1.428,-38.527,,,,,,,,,,,,,
412100228,2.7,12.9,0.37684,-1.6,-5.866,-142.203,,,,,,,,,,,,,
412131451,-7.1,-5.7,0.58002,-4.2,33.164,1250.034,,,,,,,,,,,,,
412162665,-17,-25.8,0.45316,-4.6,-18.669,-1660.554,,,,,,,,,,,,,
412193877,-25.8,-43.8,0.42994,-3,-2.29,524.758,,,,,,,,,,,,,
412225114,-32.8,-56.4,0.42844,-0.6,-0.242,65.567,,,,,,,,,,,,,
412256334,-38.1,-61.5,0.43608,1.1,1.223,46.907,,,,,,,,,,,,,
412287559,-42.3,-58.8,0.45588,1.1,3.171,62.388,,,,,,,,,,,,,
412318771,-46.1,-50.2,0.49598,-0.6,6.424,104.219,,,,,,,,,,,,,
412350036,-50.7,-39.4,0.56946,-2.9,11.751,170.405,,,,,,,,,,,,,
412381242,-56.3,-30.3,0.6836,-4.2,18.289,209.49,,,,,,,,,,,,,
412412454,-62.3,-25,0.81002,-3.7,20.251,62.858,,,,,,,,,,,,,
412443693,-67.6,-23.4,0.89044,-1.5,12.873,-236.156,,,,,,,,,,,,,
412474916,-70.9,-23.7,0.90992,1.2,3.119,-312.409,,,,,,,,,,,,,
412506175,-71,-24.4,0.89408,2.7,-2.535,-180.871,,,,,,,,,,,,,
412537348,-67.2,-24.7,0.85714,2,-5.924,-108.726,,,,,,,,,,,,,
412568612,-59.6,-24.5,0.79888,-0.6,-9.318,-108.542,,,,,,,,,,,,,
412599811,-49.3,-24,0.72362,-3.7,-12.06,-87.886,,,,,,,,,,,,,
412631071,-37.8,-22.7,0.6462,-5.3,-12.386,-10.43,,,,,,,,,,,,,
412662281,-26.9,-19.9,0.58336,-4.4,-10.068,74.274,,,,,,,,,,,,,
412693506,-17.9,-15,0.55066,-1.2,-5.234,154.785,,,,,,,,,,,,,
412724718,-11.4,-8.3,0.5894,2.6,6.207,366.555,,,,,,,,,,,,,
412755930,-7.4,-0.6,2.63278,4.8,327.339,10288.748,,,,,,,,,,,,,
412880868,2.6,8.1,0.3249,-5.3,14.985,237.413,,,,,,,,,,,,,
412913680,8.6,4.3,0.6976,-5.2,50.812,1091.898,,,,,,,,,,,,,
413099401,-1.4,-40,0.2933,-3.3,10.818,-104.195,,,,,,,,,,,,,
413130656,-15.1,-47.5,0.3179,-4.1,9.014,-57.716,,,,,,,,,,,,,
413161877,-30.3,-54.1,0.37064,-2.9,7.775,-39.664,,,,,,,,,,,,,
413193082,-45.7,-59.6,0.41042,-0.5,6.599,-37.694,,,,,,,,,,,,,
413224295,-59.1,-63.9,0.4408,1.5,5.09,-48.344,,,,,,,,,,,,,
413255559,-69.1,-67.5,0.4591,1.6,3.151,-62.037,,,,,,,,,,,,,
413286771,-74.9,-70.7,0.4661,-0.5,1.122,-64.985,,,,,,,,,,,,,
413317969,-76.7,-73.7,0.4625,-3.9,-0.58,-54.547,,,,,,,,,,,,,
413349242,-75.3,-76.4,0.45152,-6.9,-1.753,-37.516,,,,,,,,,,,,,
413380460,-71.4,-78.3,0.43668,-7.9,-2.377,-20.004,,,,,,,,,,,,,
413411652,-66.2,-79,0.42184,-6.4,-2.379,-0.056,,,,,,,,,,,,,
413442905,-61,-77.9,0.41112,-3.2,-1.717,21.177,,,,,,,,,,,,,
413474114,-57,-74.3,0.40776,-0.1,-0.536,37.833,,,,,,,,,,,,,
413505334,-54.3,-68.1,0.41382,1.1,0.97,48.248,,,,,,,,,,,,,
413536559,-52.8,-59.8,0.4309,-0.2,2.735,56.523,,,,,,,,,,,,,
413567771,-51.8,-49.9,0.46196,-3.2,4.975,71.762,,,,,,,,,,,,,
413599022,-50.3,-38.6,0.51492,-6.2,8.476,112.028,,,,,,,,,,,,,
413630256,-47.2,-26.1,0.6158,-7.2,16.147,245.603,,,,,,,,,,,,,
413661454,-41.8,-13.1,0.89318,-5.2,44.455,907.387,,,,,,,,,,,,,
413692705,-33.8,-0.6,12.00828,-1,1778.359,55483.145,,,,,,,,,,,,,
413786387,5.4,27.8,0.29304,5.5,21.93,-1058.63,,,,,,,,,,,,,
413817612,20.1,34.9,0.3697,3.3,12.276,-309.148,,,,,,,,,,,,,
413848824,31.6,39.8,0.41306,1.5,6.944,-170.837,,,,,,,,,,,,,
413880036,37,40.3,0.43776,1.8,3.958,-95.682,,,,,,,,,,,,,
413911281,35,34.6,0.4566,4.6,3.015,-30.187,,,,,,,,,,,,,
