us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes,dRed/dt,dIR/dt,,,dRed/dt*dIR/dt,ddRed/dt^2,d(R*|IR|)/dt,d(R+IR)/dt,dd(R+IR)/dt^2,R+IR,dt,
45291834,3179.7,2645.5,1.2019,1094.8,0.055,-0.682,,,,,,,,,,,,,
45323045,3181.7,2644.9,1.2029,1093.1,0.033,-0.704,,,,,,,,,,,,,
45354291,3187.6,2648.9,1.2034,1093,0.013,-0.623,,,,,,,,,,,,,
45385514,3196.3,2656.4,1.2032,1094.5,-0.004,-0.548,,,,,,,,,,,,,
45416767,3205,2665.3,1.2025,1096.8,-0.024,-0.657,,,,,,,,,,,,,
45447993,3210.7,2673.6,1.2009,1098.6,-0.052,-0.882,,,,,,,,,,,,,
45479185,3211.7,2680.1,1.1983,1098.8,-0.081,-0.925,,,,,,,,,,,,,
45510410,3209.1,2684.7,1.1953,1097.4,-0.098,-0.54,,,,,,,,,,,,,
45541622,3205.3,2688,1.1924,1095.2,-0.092,0.187,,,,,,,,,,,,,
45572887,3203.1,2690.7,1.1904,1093.6,-0.064,0.886,,,,,,,,,,,,,
45604044,3203.8,2693.4,1.1895,1093.6,-0.03,1.106,,,,,,,,,,,,,
45635305,3207,2696.5,1.1893,1095.3,-0.007,0.737,,,,,,,,,,,,,
45666556,3211.2,2700.4,1.1891,1097.9,-0.005,0.049,,,,,,,,,,,,,
45697781,3215.3,2705.3,1.1885,1099.8,-0.021,-0.498,,,,,,,,,,,,,
45728979,3219,2711.3,1.1873,1100.2,-0.04,-0.611,,,,,,,,,,,,,
45760185,3223,2718.2,1.1857,1098.6,-0.05,-0.346,,,,,,,,,,,,,
45791410,3227.6,2725.8,1.1841,1096.2,-0.052,-0.043,,,,,,,,,,,,,
45822622,3232.4,2733.5,1.1825,1094.2,-0.05,0.059,,,,,,,,,,,,,
45853887,3235.9,2739.8,1.1811,1093.8,-0.047,0.109,,,,,,,,,,,,,
45885090,3236.8,2742.9,1.18,1095.2,-0.033,0.447,,,,,,,,,,,,,
45916291,3234.6,2740.7,1.1802,1097.5,0.006,1.232,,,,,,,,,,,,,
45947543,3230.3,2731.8,1.1825,1099.2,0.072,2.114,,,,,,,,,,,,,
45978728,3225.2,2716.8,1.1871,1099,0.149,2.472,,,,,,,,,,,,,
46009993,3220.2,2698,1.1935,1097,0.205,1.803,,,,,,,,,,,,,
46041199,3215.8,2679,1.2004,1094.1,0.219,0.444,,,,,,,,,,,,,
46072397,3212.2,2662.8,1.2063,1092,0.19,-0.94,,,,,,,,,,,,,
46103662,3209.3,2651,1.2106,1091.7,0.136,-1.721,,,,,,,,,,,,,
46134887,3206.9,2643.8,1.213,1093.4,0.076,-1.918,,,,,,,,,,,,,
46166092,3204.5,2640.7,1.2135,1095.9,0.018,-1.881,,,,,,,,,,,,,
46197305,3201.8,2640.8,1.2125,1097.6,-0.033,-1.628,,,,,,,,,,,,,
46228516,3199.1,2643.1,1.2104,1097.3,-0.067,-1.068,,,,,,,,,,,,,
46259728,3196.8,2646.4,1.208,1095,-0.078,-0.352,,,,,,,,,,,,,
46290993,3194.9,2649.8,1.2057,1092,-0.072,0.185,,,,,,,,,,,,,
46322199,3193.5,2652.8,1.2038,1090,-0.06,0.375,,,,,,,,,,,,,
46353438,3192.4,2655.2,1.2023,1090.2,-0.048,0.385,,,,,,,,,,,,,
46384615,3191.6,2656.8,1.2013,1092.4,-0.034,0.466,,,,,,,,,,,,,
46415834,3191.3,2657.3,1.201,1095.5,-0.01,0.762,,,,,,,,,,,,,
46447092,3192.7,2656.7,1.2017,1097.6,0.024,1.081,,,,,,,,,,,,,
46478305,3196.3,2655.8,1.2035,1097.5,0.057,1.064,,,,,,,,,,,,,
46509516,3202.3,2655.8,1.2058,1095.3,0.072,0.469,,,,,,,,,,,,,
46540781,3209.3,2657.9,1.2075,1092.3,0.054,-0.563,,,,,,,,,,,,,
46571993,3215.8,2663,1.2076,1090.3,0.005,-1.581,,,,,,,,,,,,,
46603185,3220.2,2670.8,1.2057,1090.4,-0.062,-2.146,,,,,,,,,,,,,
46634450,3221.8,2680.8,1.2018,1092.5,-0.124,-1.989,,,,,,,,,,,,,
46665662,3220.6,2691.1,1.1968,1095.2,-0.161,-1.186,,,,,,,,,,,,,
46696887,3217.3,2699.5,1.1918,1096.9,-0.159,0.084,,,,,,,,,,,,,
46728055,3212.5,2703.7,1.1882,1096.4,-0.116,1.374,,,,,,,,,,,,,
46759305,3207.3,2702.5,1.1868,1093.9,-0.046,2.245,,,,,,,,,,,,,
46790556,3202.7,2696.7,1.1876,1090.7,0.028,2.339,,,,,,,,,,,,,
46821767,3199.4,2688.2,1.1902,1088.8,0.081,1.729,,,,,,,,,,,,,
46853020,3197.4,2679.1,1.1935,1089.3,0.105,0.766,,,,,,,,,,,,,
46884200,3196.2,2670.8,1.1967,1092,0.104,-0.032,,,,,,,,,,,,,
46915463,3194.9,2663.3,1.1996,1095.5,0.091,-0.421,,,,,,,,,,,,,
46946669,3192.9,2656.2,1.2021,1097.9,0.079,-0.395,,,,,,,,,,,,,
46977873,3189.9,2648.9,1.2042,1097.9,0.069,-0.321,,,,,,,,,,,,,
47009123,3186,2641.8,1.206,1095.6,0.056,-0.408,,,,,,,,,,,,,
47040357,3181.1,2635.1,1.2072,1092.4,0.04,-0.504,,,,,,,,,,,,,
47071569,3175.7,2628.5,1.2082,1090,0.03,-0.325,,,,,,,,,,,,,
47102767,3170.4,2621.9,1.2092,1089.8,0.033,0.092,,,,,,,,,,,,,
47133993,3166.2,2615.4,1.2106,1091.6,0.044,0.355,,,,,,,,,,,,,
47165258,3163.9,2610.2,1.2121,1094.2,0.049,0.162,,,,,,,,,,,,,
47196451,3164.1,2607.9,1.2133,1095.8,0.037,-0.402,,,,,,,,,,,,,
47227662,3166.9,2609.8,1.2135,1095.4,0.006,-0.997,,,,,,,,,,,,,
47258926,3171.8,2616.2,1.2124,1093,-0.034,-1.275,,,,,,,,,,,,,
47290123,3177.7,2625.8,1.2102,1090.1,-0.071,-1.18,,,,,,,,,,,,,
47321344,3183.2,2637.1,1.2071,1088.5,-0.099,-0.903,,,,,,,,,,,,,
47352544,3186.9,2648.6,1.2032,1089.4,-0.123,-0.767,,,,,,,,,,,,,
47383767,3188,2659.7,1.1986,1092.5,-0.147,-0.775,,,,,,,,,,,,,
47414993,3186.7,2670.2,1.1934,1096.2,-0.166,-0.605,,,,,,,,,,,,,
47446240,3184.5,2679.7,1.1884,1098.8,-0.163,0.113,,,,,,,,,,,,,
47477459,3183.1,2687.3,1.1845,1098.8,-0.124,1.236,,,,,,,,,,,,,
47508675,3183.9,2692,1.1827,1096.6,-0.057,2.155,,,,,,,,,,,,,
47539887,3186.2,2692.9,1.1832,1093.5,0.015,2.303,,,,,,,,,,,,,
47571145,3188.6,2689.9,1.1854,1091.3,0.071,1.777,,,,,,,,,,,,,
47602357,3189,2682.6,1.1887,1091.3,0.107,1.167,,,,,,,,,,,,,
47633569,3186.4,2671.2,1.1929,1093.4,0.133,0.836,,,,,,,,,,,,,
47664820,3181.1,2655.9,1.1978,1096.1,0.156,0.716,,,,,,,,,,,,,
47696041,3173.8,2638,1.2031,1097.6,0.171,0.497,,,,,,,,,,,,,
47727238,3165.6,2619.7,1.2084,1096.7,0.169,-0.061,,,,,,,,,,,,,
47758463,3157.6,2603.4,1.2129,1093.6,0.144,-0.817,,,,,,,,,,,,,
47789662,3150.7,2591,1.216,1089.7,0.101,-1.364,,,,,,,,,,,,,
47820887,3146,2583.3,1.2178,1086.9,0.057,-1.419,,,,,,,,,,,,,
47852133,3144,2580,1.2186,1086.7,0.026,-0.981,,,,,,,,,,,,,
47883344,3144.3,2579.3,1.219,1088.9,0.013,-0.41,,,,,,,,,,,,,
47914569,3145.7,2579.8,1.2194,1092.1,0.011,-0.083,,,,,,,,,,,,,
47945792,3147,2580.4,1.2196,1094.4,0.007,-0.121,,,,,,,,,,,,,
47977045,3147.8,2581.3,1.2194,1094.6,-0.005,-0.366,,,,,,,,,,,,,
48008238,3148,2583.1,1.2187,1092.5,-0.023,-0.585,,,,,,,,,,,,,
48039450,3147.9,2585.8,1.2174,1089.5,-0.043,-0.641,,,,,,,,,,,,,
48070709,3147.3,2589.3,1.2155,1087.5,-0.06,-0.549,,,,,,,,,,,,,
48101926,3146.3,2593.3,1.2133,1087.7,-0.072,-0.381,,,,,,,,,,,,,
48133145,3145.6,2597.8,1.2109,1090,-0.077,-0.153,,,,,,,,,,,,,
48164350,3146.2,2603.2,1.2086,1093.2,-0.073,0.107,,,,,,,,,,,,,
48195579,3148.8,2609.5,1.2067,1095.3,-0.062,0.36,,,,,,,,,,,,,
48226781,3153.6,2616.7,1.2052,1095.3,-0.047,0.49,,,,,,,,,,,,,
48258045,3160.3,2624.4,1.2042,1093.2,-0.033,0.436,,,,,,,,,,,,,
48289238,3168.2,2632.7,1.2034,1090.2,-0.024,0.283,,,,,,,,,,,,,
48320450,3177.4,2641.5,1.2029,1088.3,-0.017,0.227,,,,,,,,,,,,,
48351714,3187.9,2650.7,1.2027,1088.6,-0.006,0.344,,,,,,,,,,,,,
48382926,3199.5,2659.7,1.203,1091.1,0.01,0.534,,,,,,,,,,,,,
48414123,3211.2,2667.4,1.2039,1094.4,0.028,0.567,,,,,,,,,,,,,
48445361,3220.6,2672.7,1.205,1096.5,0.037,0.302,,,,,,,,,,,,,
48476556,3225.7,2674.5,1.2061,1096.4,0.034,-0.107,,,,,,,,,,,,,
48507820,3225.1,2672.4,1.2068,1094,0.023,-0.344,,,,,,,,,,,,,
48539032,3218.9,2666.1,1.2074,1090.9,0.017,-0.198,,,,,,,,,,,,,
48570238,3208.8,2656,1.2081,1088.9,0.025,0.238,,,,,,,,,,,,,
48601450,3196.7,2642.8,1.2096,1089.1,0.047,0.727,,,,,,,,,,,,,
48632675,3184.5,2627.2,1.2121,1091.4,0.08,1.066,,,,,,,,,,,,,
48663940,3173.2,2610.1,1.2157,1094.5,0.116,1.125,,,,,,,,,,,,,
48695145,3163.3,2592.6,1.2201,1096.4,0.142,0.829,,,,,,,,,,,,,
48726344,3155,2576.1,1.2247,1095.9,0.147,0.168,,,,,,,,,,,,,
48757569,3148.2,2562.1,1.2287,1093.4,0.129,-0.565,,,,,,,,,,,,,
48788781,3142.8,2551.4,1.2318,1090.3,0.098,-1.006,,,,,,,,,,,,,
48820032,3138.9,2544,1.2338,1088.3,0.065,-1.035,,,,,,,,,,,,,
48851238,3136.6,2539.6,1.2351,1088.7,0.04,-0.825,,,,,,,,,,,,,
48882450,3135.6,2537.6,1.2357,1091,0.02,-0.642,,,,,,,,,,,,,
48913714,3136.4,2537.9,1.2358,1093.9,0.004,-0.491,,,,,,,,,,,,,
48944926,3139.3,2540.6,1.2357,1095.4,-0.005,-0.285,,,,,,,,,,,,,
48976692,3144.9,2545.6,1.2354,1094.7,-0.008,-0.115,,,,,,,,,,,,,
49007357,3152.4,2552.8,1.2349,1092.1,-0.016,-0.266,,,,,,,,,,,,,
49038569,3160.3,2561.6,1.2337,1089.1,-0.038,-0.697,,,,,,,,,,,,,
49069781,3166.5,2571.6,1.2314,1087.7,-0.075,-1.188,,,,,,,,,,,,,
49101045,3170.4,2582.3,1.2278,1088.7,-0.116,-1.288,,,,,,,,,,,,,
49132238,3172.2,2593.2,1.2233,1091.7,-0.144,-0.908,,,,,,,,,,,,,
49163463,3173,2603.8,1.2186,1094.9,-0.149,-0.168,,,,,,,,,,,,,
49194714,3173.8,2613.3,1.2145,1096.6,-0.132,0.56,,,,,,,,,,,,,
49225887,3175.1,2621.1,1.2114,1095.9,-0.101,0.994,,,,,,,,,,,,,
49257145,3176.6,2626.9,1.2093,1093.5,-0.067,1.073,,,,,,,,,,,,,
49288368,3177.6,2630.4,1.208,1091,-0.04,0.879,,,,,,,,,,,,,
49319569,3177.8,2631.9,1.2074,1090.2,-0.019,0.651,,,,,,,,,,,,,
49350781,3177.8,2632.2,1.2073,1091.6,-0.004,0.494,,,,,,,,,,,,,
49382032,3178.3,2632,1.2075,1094.7,0.008,0.371,,,,,,,,,,,,,
49413238,3179.6,2632.2,1.208,1097.5,0.015,0.219,,,,,,,,,,,,,
49444450,3181.6,2632.5,1.2086,1098.5,0.019,0.137,,,,,,,,,,,,,
49475662,3183.5,2632.1,1.2095,1097.2,0.028,0.306,,,,,,,,,,,,,
49506887,3184.6,2629.7,1.211,1094.4,0.049,0.668,,,,,,,,,,,,,
49538145,3184.3,2624.2,1.2134,1091.8,0.078,0.915,,,,,,,,,,,,,
49569357,3182.2,2615.5,1.2167,1091,0.104,0.84,,,,,,,,,,,,,
49600556,3178.5,2604.4,1.2204,1092.3,0.12,0.512,,,,,,,,,,,,,
49631767,3174.5,2592.7,1.2244,1094.9,0.127,0.236,,,,,,,,,,,,,
49662993,3171.9,2581.8,1.2286,1097.2,0.134,0.204,,,,,,,,,,,,,
49694238,3171.3,2572,1.233,1097.9,0.142,0.264,,,,,,,,,,,,,
49725450,3172.2,2563.5,1.2375,1096.7,0.143,0.042,,,,,,,,,,,,,
49756662,3173.3,2556.5,1.2412,1094.4,0.121,-0.72,,,,,,,,,,,,,
49787926,3173.1,2552.2,1.2433,1092.5,0.064,-1.81,,,,,,,,,,,,,
49819123,3171.1,2551.8,1.2427,1092,-0.018,-2.649,,,,,,,,,,,,,
49850357,3168,2555.9,1.2395,1093.2,-0.102,-2.685,,,,,,,,,,,,,
49881569,3164.7,2563.4,1.2346,1095.5,-0.158,-1.785,,,,,,,,,,,,,
49912781,3162.4,2572.4,1.2294,1097.4,-0.166,-0.249,,,,,,,,,,,,,
49943993,3162.2,2580.4,1.2255,1097.8,-0.126,1.27,,,,,,,,,,,,,
49975252,3164.3,2586.3,1.2235,1096.3,-0.063,2.024,,,,,,,,,,,,,
50006451,3168.3,2590.4,1.2231,1093.6,-0.012,1.637,,,,,,,,,,,,,
50037675,3173.7,2594.5,1.2233,1091,0.004,0.509,,,,,,,,,,,,,
50068926,3179.7,2600.2,1.2229,1089.8,-0.012,-0.513,,,,,,,,,,,,,
50100145,3186.4,2608.2,1.2217,1090.8,-0.039,-0.876,,,,,,,,,,,,,
50131357,3193.6,2618.1,1.2198,1093.3,-0.058,-0.616,,,,,,,,,,,,,
50162556,3201.2,2628.5,1.2179,1096.1,-0.062,-0.109,,,,,,,,,,,,,
50193781,3208.7,2638.2,1.2163,1097.6,-0.053,0.287,,,,,,,,,,,,,
50224993,3214.9,2646,1.215,1097.1,-0.039,0.435,,,,,,,,,,,,,
50256238,3219.2,2651.1,1.2143,1094.9,-0.023,0.507,,,,,,,,,,,,,
50287450,3221.7,2653.2,1.2143,1092.6,-0.001,0.735,,,,,,,,,,,,,
50318662,3223.6,2652.5,1.2153,1091.7,0.033,1.085,,,,,,,,,,,,,
50349884,3226.4,2650,1.2175,1093,0.071,1.195,,,,,,,,,,,,,
50381091,3230.8,2647.2,1.2205,1096,0.094,0.754,,,,,,,,,,,,,
50412356,3236.7,2646,1.2232,1099.1,0.089,-0.163,,,,,,,,,,,,,
50443554,3242.7,2647.2,1.225,1100.5,0.055,-1.088,,,,,,,,,,,,,
50474756,3247,2650.3,1.2251,1099.2,0.006,-1.576,,,,,,,,,,,,,
50505990,3248,2653.6,1.224,1096.1,-0.037,-1.366,,,,,,,,,,,,,
50537227,3244.7,2654.7,1.2223,1093,-0.056,-0.61,,,,,,,,,,,,,
50568449,3237.2,2651.8,1.2208,1091.7,-0.048,0.252,,,,,,,,,,,,,
50599660,3225.8,2644,1.22,1092.8,-0.024,0.777,,,,,,,,,,,,,
50630872,3211.5,2632.1,1.2201,1095.4,0.002,0.835,,,,,,,,,,,,,
50662122,3196.1,2618,1.2208,1097.6,0.023,0.647,,,,,,,,,,,,,
50693343,3182.3,2604.1,1.222,1097.6,0.039,0.531,,,,,,,,,,,,,
50724555,3172.4,2592.1,1.2239,1095.2,0.059,0.619,,,,,,,,,,,,,
50755766,3168.2,2583.1,1.2265,1091.6,0.085,0.857,,,,,,,,,,,,,
50786978,3170.2,2576.9,1.2302,1088.7,0.119,1.077,,,,,,,,,,,,,
50818197,3177.7,2573.1,1.235,1088.2,0.152,1.058,,,,,,,,,,,,,
50849459,3189,2571.1,1.2403,1090.1,0.17,0.586,,,,,,,,,,,,,
50880668,3201,2570.5,1.2453,1093.1,0.159,-0.351,,,,,,,,,,,,,
50911885,3211.1,2571.6,1.2487,1095.4,0.109,-1.598,,,,,,,,,,,,,
50943092,3217.1,2574.7,1.2495,1095.9,0.026,-2.676,,,,,,,,,,,,,
50974343,3218.2,2580.2,1.2473,1094.3,-0.071,-3.108,,,,,,,,,,,,,
51005568,3214.7,2587.5,1.2424,1091.9,-0.156,-2.711,,,,,,,,,,,,,
51036766,3207.9,2595.6,1.2359,1090.1,-0.208,-1.675,,,,,,,,,,,,,
51067991,3199.8,2603.4,1.2291,1090.1,-0.218,-0.322,,,,,,,,,,,,,
51099197,3192.8,2610.1,1.2233,1091.9,-0.187,1.001,,,,,,,,,,,,,
51130449,3189,2615.4,1.2193,1094.4,-0.126,1.956,,,,,,,,,,,,,
51161674,3189.6,2619.8,1.2175,1096.3,-0.058,2.167,,,,,,,,,,,,,
51192885,3194.2,2624,1.2173,1096.7,-0.006,1.687,,,,,,,,,,,,,
51224122,3201.8,2628.7,1.218,1095.4,0.022,0.883,,,,,,,,,,,,,
51255303,3210.9,2634.4,1.2188,1093.4,0.026,0.137,,,,,,,,,,,,,
51286554,3220.6,2641.5,1.2192,1092.2,0.013,-0.437,,,,,,,,,,,,,
51317780,3230.1,2650.2,1.2188,1092.9,-0.013,-0.831,,,,,,,,,,,,,
51348978,3238.6,2660.2,1.2174,1095.4,-0.045,-1.018,,,,,,,,,,,,,
51380184,3245.4,2670.9,1.2151,1098.7,-0.075,-0.947,,,,,,,,,,,,,
51411449,3250,2681.2,1.2122,1101.2,-0.094,-0.606,,,,,,,,,,,,,
51442643,3252.4,2689.6,1.2092,1101.6,-0.094,-0.021,,,,,,,,,,,,,
51473873,3252.4,2694.5,1.2071,1099.9,-0.069,0.798,,,,,,,,,,,,,
51505044,3250.1,2693.8,1.2065,1097.2,-0.018,1.634,,,,,,,,,,,,,
51536290,3245.4,2686.3,1.2081,1095.2,0.051,2.219,,,,,,,,,,,,,
51567554,3238.8,2672.4,1.2119,1095.2,0.123,2.314,,,,,,,,,,,,,
51598727,3231.1,2653.6,1.2176,1096.9,0.182,1.887,,,,,,,,,,,,,
51629991,3223,2632.6,1.2243,1099.1,0.213,0.983,,,,,,,,,,,,,
51661184,3215.2,2612,1.2309,1100,0.213,-0.004,,,,,,,,,,,,,
51692409,3208.3,2594.4,1.2366,1098.7,0.183,-0.963,,,,,,,,,,,,,
51723621,3203.3,2581.9,1.2407,1095.8,0.129,-1.709,,,,,,,,,,,,,
51754872,3201.1,2576.3,1.2425,1092.7,0.059,-2.236,,,,,,,,,,,,,
51786044,3201.8,2577.7,1.2421,1091.2,-0.014,-2.346,,,,,,,,,,,,,
51817303,3204.8,2584.8,1.2399,1092,-0.071,-1.849,,,,,,,,,,,,,
51848553,3209,2594.7,1.2368,1094.4,-0.099,-0.898,,,,,,,,,,,,,
51879727,3213.5,2604.5,1.2338,1096.9,-0.095,0.153,,,,,,,,,,,,,
51910991,3217.7,2612.1,1.2318,1098.1,-0.063,1.011,,,,,,,,,,,,,
51942199,3221.9,2616.7,1.2313,1097.3,-0.019,1.427,,,,,,,,,,,,,
51973409,3226.3,2618.8,1.232,1095.2,0.023,1.337,,,,,,,,,,,,,
52004621,3231.3,2619.5,1.2335,1093.2,0.05,0.854,,,,,,,,,,,,,
52035819,3236.7,2620,1.2354,1092.6,0.06,0.313,,,,,,,,,,,,,
52067091,3242.1,2620.5,1.2372,1093.8,0.058,-0.05,,,,,,,,,,,,,
52098303,3247,2621.3,1.2387,1096.2,0.049,-0.298,,,,,,,,,,,,,
52129515,3250.7,2622.4,1.2396,1098.5,0.028,-0.656,,,,,,,,,,,,,
52160713,3252.9,2624.5,1.2394,1099.4,-0.006,-1.11,,,,,,,,,,,,,
52191938,3253.6,2628.5,1.2378,1098.5,-0.051,-1.435,,,,,,,,,,,,,
52223184,3253.3,2634.6,1.2349,1096.2,-0.094,-1.376,,,,,,,,,,,,,
52254356,3252.8,2642.1,1.2311,1093.8,-0.12,-0.833,,,,,,,,,,,,,
52285606,3252.7,2650,1.2275,1092.8,-0.117,0.103,,,,,,,,,,,,,
52316833,3253.9,2656.8,1.2247,1093.8,-0.087,0.959,,,,,,,,,,,,,
52348042,3256.3,2661.8,1.2233,1096.3,-0.045,1.351,,,,,,,,,,,,,
52379250,3259.1,2664.8,1.223,1098.7,-0.009,1.136,,,,,,,,,,,,,
52410515,3260.9,2665.8,1.2233,1099.4,0.007,0.516,,,,,,,,,,,,,
52441691,3260.1,2665,1.2233,1097.8,0.001,-0.178,,,,,,,,,,,,,
52472938,3255.9,2662.9,1.2227,1094.8,-0.019,-0.66,,,,,,,,,,,,,
52504144,3248.8,2659.9,1.2214,1092,-0.042,-0.733,,,,,,,,,,,,,
52535356,3240.1,2656.3,1.2198,1091.1,-0.051,-0.272,,,,,,,,,,,,,
52566578,3231.6,2651.4,1.2188,1092.4,-0.03,0.651,,,,,,,,,,,,,
52597833,3224.9,2644.5,1.2195,1094.8,0.02,1.618,,,,,,,,,,,,,
52629031,3220.3,2635.3,1.222,1096.6,0.082,1.976,,,,,,,,,,,,,
52660237,3217.6,2624.8,1.2259,1096.5,0.123,1.331,,,,,,,,,,,,,
52691462,3216.1,2615.4,1.2297,1094.4,0.123,0,,,,,,,,,,,,,
52722674,3215.7,2609.4,1.2323,1091.6,0.084,-1.244,,,,,,,,,,,,,
52753938,3216.7,2608.4,1.2332,1089.5,0.028,-1.808,,,,,,,,,,,,,
52785144,3219.6,2612.2,1.2325,1089.4,-0.022,-1.593,,,,,,,,,,,,,
52816343,3224.5,2619.4,1.231,1091.2,-0.05,-0.898,,,,,,,,,,,,,
52847595,3230.2,2627.6,1.2293,1093.9,-0.053,-0.099,,,,,,,,,,,,,
52878830,3235.2,2634.2,1.2282,1095.9,-0.036,0.533,,,,,,,,,,,,,
52910031,3238.4,2637.4,1.2279,1096.3,-0.009,0.873,,,,,,,,,,,,,
52941254,3239.6,2637.3,1.2284,1094.9,0.016,0.79,,,,,,,,,,,,,
52972502,3239.8,2635.9,1.2291,1092.7,0.023,0.223,,,,,,,,,,,,,
53003674,3240.1,2636,1.2292,1091.3,0.003,-0.628,,,,,,,,,,,,,
53034925,3240.9,2639.1,1.228,1091.7,-0.037,-1.269,,,,,,,,,,,,,
53066122,3242,2645.1,1.2257,1094,-0.076,-1.264,,,,,,,,,,,,,
53097384,3243.2,2652.4,1.2227,1096.9,-0.094,-0.587,,,,,,,,,,,,,
53128607,3244.5,2659.4,1.22,1098.8,-0.086,0.255,,,,,,,,,,,,,
53159780,3246.9,2665.7,1.218,1098.7,-0.064,0.728,,,,,,,,,,,,,
53191031,3250.5,2671.6,1.2167,1096.8,-0.043,0.653,,,,,,,,,,,,,
53222237,3255.3,2677.7,1.2157,1094.4,-0.03,0.412,,,,,,,,,,,,,
53253462,3260.4,2682.8,1.2153,1093,-0.014,0.533,,,,,,,,,,,,,
53284670,3264.8,2685.2,1.2159,1093.6,0.018,1.033,,,,,,,,,,,,,
53315940,3267.4,2682.8,1.2179,1095.8,0.064,1.471,,,,,,,,,,,,,
53347144,3267,2675,1.2213,1098.2,0.11,1.466,,,,,,,,,,,,,
53378343,3263,2662.2,1.2257,1098.9,0.141,0.99,,,,,,,,,,,,,
53409607,3256.2,2646.2,1.2305,1097.4,0.153,0.391,,,,,,,,,,,,,
53440803,3248.1,2629.4,1.2353,1094.2,0.153,-0.008,,,,,,,,,,,,,
53472044,3240.5,2613.9,1.2397,1091,0.142,-0.337,,,,,,,,,,,,,
53503237,3234.7,2601.3,1.2435,1089.4,0.12,-0.716,,,,,,,,,,,,,
53534462,3230.8,2592.7,1.2461,1090,0.084,-1.161,,,,,,,,,,,,,
53565727,3228.3,2588.2,1.2473,1092.2,0.04,-1.413,,,,,,,,,,,,,
53596939,3226.6,2587,1.2473,1094.5,-0.002,-1.349,,,,,,,,,,,,,
53628184,3225,2587.9,1.2462,1095.5,-0.034,-1.014,,,,,,,,,,,,,
53659357,3223.3,2590,1.2445,1095,-0.053,-0.61,,,,,,,,,,,,,
53690607,3221.8,2592.9,1.2426,1093.5,-0.063,-0.308,,,,,,,,,,,,,
53721833,3220.4,2596.2,1.2405,1092.4,-0.068,-0.154,,,,,,,,,,,,,
53753040,3219.1,2599.5,1.2383,1092.9,-0.068,-0.008,,,,,,,,,,,,,
53784233,3218,2602.7,1.2364,1095.2,-0.062,0.17,,,,,,,,,,,,,
53815449,3217.6,2605.9,1.2347,1098.3,-0.054,0.287,,,,,,,,,,,,,
53846718,3219,2610.1,1.2333,1100.7,-0.046,0.252,,,,,,,,,,,,,
53877925,3222.9,2616.1,1.232,1100.8,-0.043,0.091,,,,,,,,,,,,,
53909144,3229.4,2624.4,1.2305,1098.2,-0.045,-0.083,,,,,,,,,,,,,
53940356,3237.7,2634.6,1.2289,1093.9,-0.052,-0.213,,,,,,,,,,,,,
53971568,3246.5,2645.8,1.2271,1089.7,-0.059,-0.236,,,,,,,,,,,,,
54002818,3255.2,2657,1.2251,1087.6,-0.061,-0.062,,,,,,,,,,,,,
54034044,3263.2,2667,1.2235,1088.4,-0.051,0.317,,,,,,,,,,,,,
54065250,3270.6,2675.1,1.2226,1091.3,-0.03,0.7,,,,,,,,,,,,,
54096469,3277.6,2681.3,1.2224,1094.2,-0.006,0.757,,,,,,,,,,,,,
54127713,3284.2,2686.1,1.2226,1095.3,0.007,0.407,,,,,,,,,,,,,
54158913,3289.3,2689.9,1.2228,1094.1,0.006,-0.021,,,,,,,,,,,,,
54190184,3291.5,2691.6,1.2229,1091.6,0.002,-0.139,,,,,,,,,,,,,
54221396,3289.3,2689.4,1.223,1089.5,0.005,0.118,,,,,,,,,,,,,
54252571,3282.8,2682.5,1.2238,1089.2,0.024,0.591,,,,,,,,,,,,,
54283819,3273.3,2670.8,1.2256,1090.5,0.058,1.095,,,,,,,,,,,,,
54315044,3262.9,2655.5,1.2287,1092.6,0.101,1.364,,,,,,,,,,,,,
54346252,3252.8,2638.4,1.2329,1093.7,0.133,1.041,,,,,,,,,,,,,
54378004,3243,2621.3,1.2372,1093.2,0.135,0.047,,,,,,,,,,,,,
54408695,3233,2606.1,1.2405,1091.1,0.11,-0.809,,,,,,,,,,,,,
54439925,3222.7,2594,1.2424,1088.7,0.058,-1.664,,,,,,,,,,,,,
54471144,3213,2585.8,1.2425,1087.3,0.006,-1.655,,,,,,,,,,,,,
54502396,3205.2,2581.3,1.2417,1087.9,-0.026,-1.042,,,,,,,,,,,,,
54533607,3200.9,2579.5,1.2409,1090.2,-0.025,0.036,,,,,,,,,,,,,
54564819,3200.8,2578.9,1.2412,1093,0.007,1.041,,,,,,,,,,,,,
54596089,3203.8,2578.2,1.2427,1095,0.048,1.304,,,,,,,,,,,,,
54627250,3208.2,2577.3,1.2448,1095.1,0.069,0.665,,,,,,,,,,,,,
54658502,3212.1,2576.8,1.2466,1093.2,0.056,-0.398,,,,,,,,,,,,,
54689727,3215,2577.7,1.2472,1090.5,0.022,-1.1,,,,,,,,,,,,,
54720925,3217.1,2580.2,1.2468,1088.5,-0.013,-1.126,,,,,,,,,,,,,
54752129,3218.8,2583.7,1.2458,1088.5,-0.033,-0.633,,,,,,,,,,,,,
54783343,3220.4,2587.2,1.2447,1090.4,-0.034,-0.031,,,,,,,,,,,,,
54814607,3222.2,2590.2,1.244,1093,-0.023,0.343,,,,,,,,,,,,,
